MAZ,num_hh,total_pop,gq_pop,gq_military,gq_university,gq_other
111627.0,69,109,0,0,0,0
111628.0,43,96,0,0,0,0
111629.0,89,192,0,0,0,0
111630.0,67,151,0,0,0,0
111633.0,1,23,4,0,0,4
111637.0,169,627,0,0,0,0
111639.0,91,807,341,0,317,24
111641.0,0,0,0,0,0,0
111642.0,16,63,0,0,0,0
111647.0,18,62,0,0,0,0
111650.0,0,0,0,0,0,0
111653.0,102,500,0,0,0,0
111657.0,19,133,0,0,0,0
111659.0,0,0,0,0,0,0
111670.0,84,370,0,0,0,0
111671.0,6,50,0,0,0,0
111675.0,81,144,0,0,0,0
111676.0,113,332,0,0,0,0
111679.0,40,84,0,0,0,0
111681.0,60,109,0,0,0,0
111682.0,105,246,0,0,0,0
111685.0,114,174,0,0,0,0
111686.0,0,0,0,0,0,0
111687.0,196,375,0,0,0,0
111688.0,39,61,0,0,0,0
111689.0,50,148,0,0,0,0
111696.0,42,100,0,0,0,0
111697.0,67,160,0,0,0,0
111698.0,54,116,0,0,0,0
111699.0,72,167,0,0,0,0
111700.0,404,708,0,0,0,0
111703.0,0,0,0,0,0,0
111714.0,19,87,0,0,0,0
111716.0,21,83,0,0,0,0
111718.0,32,166,0,0,0,0
111720.0,5,76,0,0,0,0
111721.0,86,188,0,0,0,0
111724.0,63,139,0,0,0,0
111727.0,18,72,0,0,0,0
111728.0,17,58,0,0,0,0
111729.0,25,134,0,0,0,0
111730.0,17,85,0,0,0,0
111731.0,92,195,0,0,0,0
111733.0,143,254,0,0,0,0
111734.0,50,117,0,0,0,0
111735.0,100,221,0,0,0,0
111736.0,91,155,0,0,0,0
111737.0,134,232,0,0,0,0
111738.0,0,0,0,0,0,0
111739.0,58,334,0,0,0,0
111740.0,36,50,0,0,0,0
111741.0,91,175,0,0,0,0
111746.0,82,98,0,0,0,0
111750.0,0,0,0,0,0,0
111751.0,11,45,16,0,0,16
111752.0,113,232,0,0,0,0
111758.0,22,77,1,0,0,1
111760.0,9,23,0,0,0,0
111763.0,82,134,0,0,0,0
111764.0,0,0,0,0,0,0
111765.0,79,148,0,0,0,0
111766.0,107,234,0,0,0,0
111767.0,0,0,0,0,0,0
111768.0,147,337,0,0,0,0
111769.0,105,188,0,0,0,0
111771.0,64,161,0,0,0,0
111772.0,36,73,14,0,0,14
111773.0,43,120,0,0,0,0
111774.0,88,190,0,0,0,0
111775.0,74,138,0,0,0,0
111779.0,80,143,0,0,0,0
111780.0,63,99,0,0,0,0
111783.0,3,16,0,0,0,0
111784.0,24,156,0,0,0,0
111785.0,41,367,1,0,0,1
111787.0,34,141,0,0,0,0
111788.0,220,701,0,0,0,0
111790.0,88,378,0,0,0,0
111795.0,27,141,0,0,0,0
111802.0,7,17,0,0,0,0
111803.0,38,168,0,0,0,0
111804.0,71,217,0,0,0,0
111806.0,14,96,0,0,0,0
111807.0,62,174,0,0,0,0
111808.0,81,283,0,0,0,0
111809.0,23,101,0,0,0,0
111810.0,30,172,0,0,0,0
111811.0,0,0,0,0,0,0
111813.0,62,407,0,0,0,0
111814.0,8,49,0,0,0,0
111815.0,21,88,0,0,0,0
111816.0,13,64,0,0,0,0
111817.0,49,289,0,0,0,0
111829.0,2,4,0,0,0,0
111833.0,85,147,0,0,0,0
111834.0,147,275,0,0,0,0
111835.0,81,259,15,0,0,15
111836.0,82,196,6,0,0,6
111838.0,104,236,0,0,0,0
111839.0,29,57,0,0,0,0
111840.0,0,0,0,0,0,0
111841.0,575,736,0,0,0,0
111844.0,0,0,0,0,0,0
111846.0,55,122,0,0,0,0
111847.0,62,158,0,0,0,0
111848.0,132,228,0,0,0,0
111849.0,46,95,0,0,0,0
111853.0,31,44,0,0,0,0
111864.0,58,110,0,0,0,0
111869.0,26,56,0,0,0,0
111870.0,40,104,0,0,0,0
111872.0,0,0,0,0,0,0
111873.0,51,103,0,0,0,0
111874.0,51,131,0,0,0,0
111877.0,240,404,77,0,0,77
111878.0,174,207,1,0,0,1
111879.0,236,378,5,0,0,5
111881.0,200,263,0,0,0,0
111882.0,55,90,0,0,0,0
111885.0,55,101,7,0,0,7
111887.0,78,338,0,0,0,0
111889.0,20,93,0,0,0,0
111890.0,22,76,0,0,0,0
111891.0,45,246,0,0,0,0
111894.0,23,86,0,0,0,0
111896.0,26,99,0,0,0,0
111897.0,22,98,0,0,0,0
111900.0,391,529,0,0,0,0
111901.0,67,142,0,0,0,0
111902.0,45,101,0,0,0,0
111906.0,31,59,0,0,0,0
111907.0,101,133,0,0,0,0
111913.0,35,48,0,0,0,0
111914.0,0,27,27,0,0,27
111917.0,2,5,0,0,0,0
111919.0,52,81,0,0,0,0
111922.0,355,804,0,0,0,0
111924.0,51,103,3,0,0,3
111925.0,44,120,0,0,0,0
111926.0,60,145,0,0,0,0
111927.0,0,0,0,0,0,0
111928.0,55,129,0,0,0,0
111929.0,38,111,0,0,0,0
111931.0,99,263,3,0,0,3
111932.0,59,160,0,0,0,0
111933.0,217,260,0,0,0,0
111935.0,45,69,0,0,0,0
111936.0,46,74,0,0,0,0
111937.0,78,180,0,0,0,0
111938.0,86,163,0,0,0,0
111939.0,0,0,0,0,0,0
111940.0,572,1110,5,0,0,5
111941.0,78,175,0,0,0,0
111942.0,48,255,5,0,0,5
111943.0,58,274,0,0,0,0
111946.0,28,96,0,0,0,0
111949.0,186,403,0,0,0,0
111950.0,77,317,0,0,0,0
111953.0,19,66,0,0,0,0
111956.0,34,214,0,0,0,0
111962.0,15,61,0,0,0,0
111966.0,9,49,0,0,0,0
111968.0,36,151,0,0,0,0
111969.0,65,110,0,0,0,0
111973.0,0,6,0,0,0,0
111974.0,94,164,0,0,0,0
111977.0,16,30,0,0,0,0
111978.0,146,307,0,0,0,0
111980.0,0,0,0,0,0,0
111981.0,99,265,0,0,0,0
111982.0,0,0,0,0,0,0
111984.0,57,80,0,0,0,0
111985.0,29,52,0,0,0,0
111987.0,130,184,0,0,0,0
111988.0,1050,1117,0,0,0,0
111989.0,0,20,0,0,0,0
111990.0,70,165,0,0,0,0
111991.0,100,184,0,0,0,0
111992.0,151,251,0,0,0,0
111994.0,35,64,0,0,0,0
111998.0,1,7,0,0,0,0
112004.0,34,125,0,0,0,0
112006.0,57,116,0,0,0,0
112007.0,132,214,10,0,0,10
112008.0,34,263,0,0,0,0
112010.0,3,16,0,0,0,0
112013.0,24,225,0,0,0,0
112016.0,206,374,0,0,0,0
112019.0,39,93,0,0,0,0
112020.0,98,211,0,0,0,0
112021.0,183,308,0,0,0,0
112022.0,58,87,0,0,0,0
112023.0,0,0,0,0,0,0
112028.0,0,0,0,0,0,0
112030.0,46,230,1,0,0,1
112039.0,24,68,0,0,0,0
112045.0,217,355,0,0,0,0
112048.0,65,106,0,0,0,0
112049.0,107,199,0,0,0,0
112053.0,59,145,2,0,0,2
112055.0,52,113,0,0,0,0
112065.0,112,238,0,0,0,0
112068.0,0,0,0,0,0,0
112080.0,0,0,0,0,0,0
112083.0,502,566,0,0,0,0
112086.0,20,93,0,0,0,0
112089.0,13,66,0,0,0,0
112091.0,82,322,0,0,0,0
112093.0,36,151,0,0,0,0
112096.0,126,278,0,0,0,0
112101.0,32,58,0,0,0,0
112103.0,52,114,0,0,0,0
112105.0,47,82,0,0,0,0
112108.0,0,0,0,0,0,0
112109.0,0,0,0,0,0,0
112124.0,46,62,0,0,0,0
112126.0,77,151,0,0,0,0
112129.0,46,89,0,0,0,0
112131.0,0,0,0,0,0,0
112132.0,40,89,0,0,0,0
112133.0,41,56,0,0,0,0
112134.0,83,194,0,0,0,0
112135.0,78,175,0,0,0,0
112136.0,59,107,0,0,0,0
112137.0,43,109,0,0,0,0
112139.0,117,269,0,0,0,0
112140.0,66,114,0,0,0,0
112141.0,84,141,5,0,0,5
112142.0,6,16,0,0,0,0
112143.0,64,152,0,0,0,0
112149.0,56,274,0,0,0,0
112152.0,0,0,0,0,0,0
112153.0,23,63,0,0,0,0
112159.0,16,24,0,0,0,0
112161.0,65,161,0,0,0,0
112165.0,15,22,0,0,0,0
112172.0,0,0,0,0,0,0
112175.0,64,137,0,0,0,0
112177.0,84,105,0,0,0,0
112180.0,38,89,0,0,0,0
112181.0,133,230,0,0,0,0
112182.0,0,0,0,0,0,0
112184.0,112,198,0,0,0,0
112185.0,61,74,0,0,0,0
112186.0,0,0,0,0,0,0
112189.0,58,183,0,0,0,0
112190.0,106,260,0,0,0,0
112191.0,110,261,0,0,0,0
112192.0,81,204,0,0,0,0
112193.0,127,246,0,0,0,0
112194.0,198,466,0,0,0,0
112195.0,74,547,0,0,0,0
112196.0,0,2,0,0,0,0
112198.0,0,0,0,0,0,0
112199.0,0,0,0,0,0,0
112201.0,170,246,0,0,0,0
112202.0,36,55,0,0,0,0
112208.0,78,163,0,0,0,0
112212.0,35,161,0,0,0,0
112213.0,0,0,0,0,0,0
112216.0,66,192,15,0,0,15
112218.0,63,325,0,0,0,0
112220.0,31,84,0,0,0,0
112225.0,29,145,0,0,0,0
112226.0,33,175,0,0,0,0
112233.0,28,26,0,0,0,0
112238.0,17,40,11,0,0,11
112241.0,80,119,0,0,0,0
112243.0,69,125,0,0,0,0
112244.0,96,220,0,0,0,0
112246.0,75,160,8,0,0,8
112248.0,121,251,0,0,0,0
112249.0,55,120,0,0,0,0
112250.0,50,124,0,0,0,0
112251.0,174,299,0,0,0,0
112252.0,63,145,0,0,0,0
112253.0,71,131,0,0,0,0
112254.0,160,316,0,0,0,0
112255.0,72,194,0,0,0,0
112259.0,50,136,5,0,0,5
112260.0,118,268,0,0,0,0
112261.0,3,21,0,0,0,0
112268.0,5,22,4,0,0,4
112272.0,0,0,0,0,0,0
112277.0,53,92,0,0,0,0
112279.0,160,260,0,0,0,0
112281.0,73,237,7,0,0,7
112284.0,17,88,0,0,0,0
112286.0,111,401,0,0,0,0
112288.0,17,85,0,0,0,0
112292.0,24,103,0,0,0,0
112294.0,25,96,0,0,0,0
112296.0,13,96,0,0,0,0
112297.0,16,62,0,0,0,0
112300.0,26,130,0,0,0,0
112302.0,28,119,0,0,0,0
112303.0,111,221,0,0,0,0
112306.0,119,209,18,0,0,18
112307.0,151,226,0,0,0,0
112308.0,136,182,0,0,0,0
112309.0,16,27,0,0,0,0
112314.0,24,47,0,0,0,0
112316.0,2,1,0,0,0,0
112319.0,16,34,0,0,0,0
112320.0,18,9,0,0,0,0
112321.0,354,878,0,0,0,0
112327.0,60,140,0,0,0,0
112328.0,35,70,0,0,0,0
112329.0,37,96,0,0,0,0
112330.0,39,92,0,0,0,0
112331.0,91,143,0,0,0,0
112334.0,111,233,0,0,0,0
112337.0,55,114,0,0,0,0
112338.0,29,59,0,0,0,0
112339.0,74,118,0,0,0,0
112341.0,70,199,0,0,0,0
112342.0,81,157,0,0,0,0
112345.0,145,281,0,0,0,0
112346.0,97,250,0,0,0,0
112348.0,65,92,4,0,0,4
112350.0,192,366,0,0,0,0
112353.0,35,62,0,0,0,0
112355.0,26,88,0,0,0,0
112356.0,58,356,7,0,0,7
112357.0,0,0,0,0,0,0
112358.0,70,99,0,0,0,0
112360.0,33,142,0,0,0,0
112364.0,0,0,0,0,0,0
112367.0,68,201,0,0,0,0
112368.0,0,0,0,0,0,0
112369.0,9,58,0,0,0,0
112370.0,10,132,0,0,0,0
112371.0,27,107,1,0,0,1
112372.0,32,173,17,0,0,17
112375.0,254,434,0,0,0,0
112380.0,0,0,0,0,0,0
112381.0,71,111,0,0,0,0
112383.0,0,0,0,0,0,0
112386.0,527,551,0,0,0,0
112387.0,128,237,0,0,0,0
112388.0,0,0,0,0,0,0
112391.0,40,66,0,0,0,0
112392.0,142,222,0,0,0,0
112393.0,256,477,0,0,0,0
112395.0,62,125,0,0,0,0
112396.0,142,276,0,0,0,0
112397.0,53,80,0,0,0,0
112399.0,193,389,0,0,0,0
112400.0,65,119,0,0,0,0
112401.0,68,262,0,0,0,0
112402.0,347,1351,0,0,0,0
112404.0,105,203,0,0,0,0
112406.0,324,681,179,0,0,179
112407.0,1127,1636,0,0,0,0
112409.0,19,131,13,0,0,13
112410.0,174,919,8,0,0,8
112411.0,184,228,0,0,0,0
112412.0,13,119,0,0,0,0
112413.0,124,338,0,0,0,0
112418.0,57,95,0,0,0,0
112419.0,11,67,0,0,0,0
112421.0,142,188,0,0,0,0
112429.0,263,879,0,0,0,0
112431.0,70,181,0,0,0,0
112432.0,31,148,0,0,0,0
112440.0,139,232,12,0,0,12
112444.0,21,125,0,0,0,0
112445.0,0,0,0,0,0,0
112456.0,209,354,0,0,0,0
112457.0,674,1190,0,0,0,0
112459.0,35,57,0,0,0,0
112461.0,55,69,0,0,0,0
112462.0,66,122,0,0,0,0
112463.0,75,194,0,0,0,0
112464.0,35,65,10,0,0,10
112465.0,33,69,0,0,0,0
112466.0,92,158,0,0,0,0
112468.0,54,71,0,0,0,0
112469.0,47,58,0,0,0,0
112470.0,58,99,0,0,0,0
112477.0,5,161,98,0,0,98
112478.0,1,13,0,0,0,0
112480.0,21,110,0,0,0,0
112482.0,13,83,0,0,0,0
112483.0,1,35,0,0,0,0
112484.0,76,276,0,0,0,0
112488.0,25,52,0,0,0,0
112489.0,75,150,0,0,0,0
112490.0,1,4,0,0,0,0
112493.0,22,122,0,0,0,0
112494.0,3,29,3,0,0,3
112495.0,32,163,0,0,0,0
112497.0,17,68,0,0,0,0
112500.0,13,87,0,0,0,0
112502.0,10,13,0,0,0,0
112506.0,18,41,0,0,0,0
112509.0,242,307,0,0,0,0
112510.0,296,420,0,0,0,0
112513.0,0,0,0,0,0,0
112514.0,62,130,0,0,0,0
112515.0,60,114,0,0,0,0
112517.0,53,79,0,0,0,0
112521.0,21,61,0,0,0,0
112522.0,18,63,0,0,0,0
112524.0,146,244,0,0,0,0
112528.0,119,221,0,0,0,0
112531.0,0,29,0,0,0,0
112534.0,0,0,0,0,0,0
112536.0,68,317,0,0,0,0
112537.0,21,81,0,0,0,0
112539.0,24,103,0,0,0,0
112541.0,0,0,0,0,0,0
112542.0,0,0,0,0,0,0
112543.0,0,18,0,0,0,0
112544.0,0,0,0,0,0,0
112545.0,129,243,0,0,0,0
112548.0,63,131,0,0,0,0
112551.0,2,19,0,0,0,0
112553.0,97,389,0,0,0,0
112554.0,14,72,0,0,0,0
112555.0,70,302,17,0,0,17
112556.0,13,77,0,0,0,0
112557.0,63,114,0,0,0,0
112564.0,115,474,0,0,0,0
112566.0,50,186,0,0,0,0
112567.0,15,61,0,0,0,0
112570.0,44,196,39,0,0,39
112571.0,22,168,0,0,0,0
112572.0,55,167,0,0,0,0
112575.0,50,87,0,0,0,0
112577.0,85,178,0,0,0,0
112579.0,29,57,0,0,0,0
112580.0,37,76,0,0,0,0
112581.0,77,158,0,0,0,0
112582.0,33,60,0,0,0,0
112586.0,51,102,0,0,0,0
112587.0,64,168,0,0,0,0
112588.0,166,356,0,0,0,0
112605.0,114,251,0,0,0,0
112606.0,0,0,0,0,0,0
112607.0,149,242,0,0,0,0
112610.0,21,78,0,0,0,0
112614.0,386,632,15,0,0,15
112615.0,46,102,5,0,0,5
112618.0,112,246,0,0,0,0
112619.0,33,89,0,0,0,0
112620.0,92,237,13,0,0,13
112622.0,64,195,18,0,0,18
112623.0,38,86,0,0,0,0
112624.0,90,248,0,0,0,0
112628.0,133,163,0,0,0,0
112630.0,179,244,0,0,0,0
112631.0,133,226,0,0,0,0
112634.0,0,10,0,0,0,0
112640.0,15,73,0,0,0,0
112641.0,99,164,0,0,0,0
112642.0,104,112,0,0,0,0
112643.0,269,494,1,0,0,1
112646.0,128,226,0,0,0,0
112649.0,68,104,0,0,0,0
112652.0,107,97,0,0,0,0
112655.0,73,131,0,0,0,0
112656.0,20,42,0,0,0,0
112658.0,93,211,0,0,0,0
112659.0,48,93,0,0,0,0
112661.0,50,91,0,0,0,0
112662.0,34,60,0,0,0,0
112663.0,55,104,0,0,0,0
112666.0,124,243,0,0,0,0
112667.0,134,271,3,0,0,3
112669.0,0,7,0,0,0,0
112670.0,47,64,0,0,0,0
112671.0,32,74,5,0,0,5
112674.0,373,432,0,0,0,0
112676.0,43,171,0,0,0,0
112680.0,237,254,0,0,0,0
112681.0,75,166,0,0,0,0
112683.0,159,214,0,0,0,0
112685.0,73,161,0,0,0,0
112686.0,58,162,0,0,0,0
112687.0,205,382,0,0,0,0
112688.0,75,206,0,0,0,0
112689.0,38,108,0,0,0,0
112690.0,21,28,0,0,0,0
112691.0,35,64,0,0,0,0
112693.0,0,0,0,0,0,0
112695.0,0,0,0,0,0,0
112697.0,36,52,0,0,0,0
112702.0,93,264,0,0,0,0
112703.0,79,169,0,0,0,0
112704.0,37,74,0,0,0,0
112705.0,40,103,4,0,0,4
112707.0,36,70,0,0,0,0
112709.0,35,61,0,0,0,0
112711.0,51,86,0,0,0,0
112712.0,329,461,0,0,0,0
112714.0,59,101,0,0,0,0
112715.0,57,153,0,0,0,0
112716.0,130,277,0,0,0,0
112718.0,115,259,0,0,0,0
112720.0,151,259,0,0,0,0
112721.0,42,66,0,0,0,0
112722.0,106,440,0,0,0,0
112724.0,1147,1940,0,0,0,0
112727.0,200,649,0,0,0,0
112729.0,99,175,0,0,0,0
112731.0,27,130,0,0,0,0
112733.0,0,0,0,0,0,0
112734.0,0,0,0,0,0,0
112735.0,29,129,0,0,0,0
112739.0,19,77,0,0,0,0
112741.0,27,125,0,0,0,0
112742.0,9,50,0,0,0,0
112743.0,59,104,0,0,0,0
112744.0,176,381,0,0,0,0
112746.0,4,18,0,0,0,0
112752.0,289,320,0,0,0,0
112753.0,147,281,8,0,0,8
112755.0,0,0,0,0,0,0
112756.0,10,28,0,0,0,0
112765.0,2,12,0,0,0,0
112767.0,394,498,3,0,0,3
112768.0,70,154,0,0,0,0
112770.0,35,66,0,0,0,0
112771.0,117,225,0,0,0,0
112772.0,57,166,11,0,0,11
112775.0,0,0,0,0,0,0
112776.0,0,0,0,0,0,0
112778.0,113,196,0,0,0,0
112789.0,91,277,96,0,0,96
112791.0,91,197,1,0,0,1
112794.0,627,1089,0,0,0,0
112800.0,14,58,0,0,0,0
112801.0,17,75,0,0,0,0
112802.0,15,130,0,0,0,0
112804.0,37,313,0,0,0,0
112806.0,21,126,0,0,0,0
112808.0,41,97,0,0,0,0
112809.0,60,129,0,0,0,0
112812.0,517,544,0,0,0,0
112814.0,66,129,0,0,0,0
112815.0,82,173,0,0,0,0
112825.0,25,101,2,0,0,2
112826.0,36,111,0,0,0,0
112827.0,10,38,0,0,0,0
112828.0,13,66,0,0,0,0
112832.0,108,189,11,0,0,11
112839.0,4,20,0,0,0,0
112840.0,45,81,0,0,0,0
112843.0,47,77,0,0,0,0
112851.0,59,104,0,0,0,0
112853.0,61,151,0,0,0,0
112855.0,30,32,0,0,0,0
112856.0,75,143,0,0,0,0
112858.0,79,140,10,0,0,10
112859.0,421,600,0,0,0,0
112860.0,111,129,10,0,0,10
112861.0,62,171,0,0,0,0
112862.0,67,140,16,0,0,16
112863.0,27,47,0,0,0,0
112864.0,79,160,0,0,0,0
112866.0,63,122,0,0,0,0
112867.0,84,148,0,0,0,0
112868.0,52,87,0,0,0,0
112869.0,61,230,0,0,0,0
112871.0,78,160,0,0,0,0
112872.0,216,454,0,0,0,0
112876.0,31,152,18,0,0,18
112880.0,39,166,0,0,0,0
112881.0,43,171,0,0,0,0
112883.0,138,256,0,0,0,0
112885.0,50,90,0,0,0,0
112887.0,77,155,0,0,0,0
112890.0,74,92,0,0,0,0
112892.0,61,103,0,0,0,0
112895.0,0,0,0,0,0,0
112896.0,22,35,0,0,0,0
112898.0,67,122,0,0,0,0
112900.0,143,257,0,0,0,0
112901.0,40,77,0,0,0,0
112902.0,78,215,0,0,0,0
112903.0,66,202,0,0,0,0
112904.0,16,54,0,0,0,0
112906.0,51,112,0,0,0,0
112907.0,74,167,0,0,0,0
112908.0,61,163,0,0,0,0
112909.0,31,109,0,0,0,0
112912.0,44,100,0,0,0,0
112913.0,40,119,0,0,0,0
112915.0,90,217,0,0,0,0
112916.0,58,106,0,0,0,0
112917.0,60,121,0,0,0,0
112918.0,41,96,0,0,0,0
112919.0,0,0,0,0,0,0
112922.0,0,0,0,0,0,0
112926.0,27,52,0,0,0,0
112927.0,0,0,0,0,0,0
112933.0,125,283,2,0,0,2
112935.0,63,123,0,0,0,0
112939.0,32,92,11,0,0,11
112940.0,24,143,0,0,0,0
112942.0,83,202,0,0,0,0
112944.0,87,137,0,0,0,0
112946.0,46,148,0,0,0,0
112947.0,23,69,0,0,0,0
112948.0,8,45,0,0,0,0
112951.0,30,142,0,0,0,0
112952.0,37,192,0,0,0,0
112953.0,18,98,0,0,0,0
112954.0,54,168,6,0,0,6
112957.0,251,1355,0,0,0,0
112959.0,26,155,0,0,0,0
112970.0,56,244,0,0,0,0
112975.0,194,378,0,0,0,0
112976.0,45,78,0,0,0,0
112977.0,509,716,0,0,0,0
112978.0,443,882,0,0,0,0
112979.0,55,128,0,0,0,0
112981.0,74,105,0,0,0,0
112983.0,269,358,0,0,0,0
112984.0,55,124,0,0,0,0
112985.0,77,129,0,0,0,0
112987.0,713,1539,7,0,0,7
112991.0,44,60,0,0,0,0
112992.0,122,217,0,0,0,0
112995.0,25,40,0,0,0,0
112996.0,59,92,3,0,0,3
112997.0,60,94,0,0,0,0
113004.0,83,252,0,0,0,0
113005.0,40,133,0,0,0,0
113006.0,7,59,9,0,0,9
113008.0,18,88,10,0,0,10
113011.0,29,133,0,0,0,0
113012.0,71,263,0,0,0,0
113017.0,32,173,3,0,0,3
113018.0,18,94,2,0,0,2
113019.0,31,118,0,0,0,0
113020.0,36,137,0,0,0,0
113021.0,29,115,0,0,0,0
113024.0,18,82,0,0,0,0
113027.0,1437,1562,0,0,0,0
113029.0,2,5,0,0,0,0
113033.0,27,133,0,0,0,0
113037.0,61,122,0,0,0,0
113038.0,36,29,0,0,0,0
113039.0,16,43,0,0,0,0
113047.0,134,260,0,0,0,0
113048.0,35,81,0,0,0,0
113049.0,101,197,6,0,0,6
113051.0,0,18,0,0,0,0
113052.0,64,142,0,0,0,0
113053.0,0,0,0,0,0,0
113056.0,54,141,0,0,0,0
113057.0,70,119,0,0,0,0
113058.0,55,107,0,0,0,0
113060.0,47,86,0,0,0,0
113062.0,32,125,0,0,0,0
113064.0,87,184,0,0,0,0
113066.0,29,120,0,0,0,0
113067.0,43,199,0,0,0,0
113070.0,34,187,0,0,0,0
113072.0,4,15,0,0,0,0
113073.0,41,168,0,0,0,0
113074.0,17,84,0,0,0,0
113076.0,43,198,0,0,0,0
113077.0,105,486,0,0,0,0
113079.0,51,170,0,0,0,0
113080.0,21,83,0,0,0,0
113082.0,12,56,0,0,0,0
113083.0,48,210,0,0,0,0
113086.0,0,15,0,0,0,0
113087.0,0,1,0,0,0,0
113089.0,25,97,0,0,0,0
113091.0,18,85,0,0,0,0
113092.0,2,18,0,0,0,0
113096.0,190,632,0,0,0,0
113098.0,26,92,0,0,0,0
113099.0,29,112,0,0,0,0
113100.0,14,90,0,0,0,0
113102.0,25,141,0,0,0,0
113105.0,20,110,0,0,0,0
113111.0,56,304,0,0,0,0
113112.0,54,228,0,0,0,0
113113.0,33,148,0,0,0,0
113117.0,14,71,0,0,0,0
113125.0,44,120,21,0,0,21
113127.0,35,100,0,0,0,0
113129.0,40,120,0,0,0,0
113131.0,63,139,0,0,0,0
113133.0,41,82,0,0,0,0
113135.0,63,123,0,0,0,0
113136.0,116,250,18,0,0,18
113142.0,58,137,0,0,0,0
113148.0,40,86,0,0,0,0
113152.0,87,175,0,0,0,0
113156.0,14,136,0,0,0,0
113158.0,25,160,0,0,0,0
113159.0,37,320,0,0,0,0
113160.0,41,170,0,0,0,0
113163.0,36,266,0,0,0,0
113165.0,20,163,0,0,0,0
113167.0,20,152,0,0,0,0
113168.0,90,150,0,0,0,0
113171.0,98,151,6,0,0,6
113172.0,52,127,0,0,0,0
113174.0,80,133,0,0,0,0
113176.0,172,254,0,0,0,0
113177.0,390,418,0,0,0,0
113178.0,16,54,0,0,0,0
113179.0,153,184,0,0,0,0
113184.0,59,156,0,0,0,0
113185.0,55,140,0,0,0,0
113186.0,220,298,0,0,0,0
113188.0,30,90,0,0,0,0
113189.0,40,79,0,0,0,0
113190.0,61,144,0,0,0,0
113193.0,1,17,0,0,0,0
113194.0,22,90,0,0,0,0
113195.0,14,49,0,0,0,0
113196.0,17,64,0,0,0,0
113197.0,15,61,0,0,0,0
113198.0,66,97,0,0,0,0
113200.0,0,0,0,0,0,0
113205.0,53,112,0,0,0,0
113211.0,46,98,0,0,0,0
113212.0,58,181,0,0,0,0
113213.0,73,130,0,0,0,0
113214.0,282,563,0,0,0,0
113215.0,87,211,0,0,0,0
113216.0,46,103,0,0,0,0
113218.0,56,131,0,0,0,0
113219.0,72,134,0,0,0,0
113220.0,102,174,0,0,0,0
113225.0,60,147,0,0,0,0
113226.0,140,248,0,0,0,0
113227.0,0,0,0,0,0,0
113230.0,29,113,0,0,0,0
113231.0,14,78,0,0,0,0
113233.0,35,192,0,0,0,0
113234.0,33,159,0,0,0,0
113238.0,10,56,0,0,0,0
113239.0,70,386,0,0,0,0
113240.0,20,98,0,0,0,0
113241.0,18,87,0,0,0,0
113242.0,16,72,0,0,0,0
113243.0,16,94,0,0,0,0
113244.0,30,114,0,0,0,0
113245.0,16,78,0,0,0,0
113250.0,22,42,0,0,0,0
113251.0,415,860,0,0,0,0
113252.0,0,0,0,0,0,0
113256.0,448,924,2,0,0,2
113259.0,305,426,0,0,0,0
113261.0,0,0,0,0,0,0
113262.0,0,4,4,0,0,4
113263.0,4,273,249,0,0,249
113264.0,332,455,0,0,0,0
113265.0,40,104,6,0,0,6
113266.0,54,134,0,0,0,0
113267.0,45,78,0,0,0,0
113268.0,53,124,0,0,0,0
113269.0,58,131,0,0,0,0
113272.0,0,0,0,0,0,0
113274.0,56,125,0,0,0,0
113278.0,8,32,0,0,0,0
113282.0,53,201,0,0,0,0
113284.0,18,94,0,0,0,0
113286.0,196,405,27,0,0,27
113287.0,11,53,0,0,0,0
113288.0,578,956,4,0,0,4
113290.0,27,127,0,0,0,0
113291.0,23,102,0,0,0,0
113292.0,14,80,0,0,0,0
113293.0,21,81,0,0,0,0
113296.0,31,158,0,0,0,0
113297.0,40,173,0,0,0,0
113300.0,7,24,0,0,0,0
113302.0,20,104,0,0,0,0
113303.0,28,108,0,0,0,0
113304.0,28,122,0,0,0,0
113306.0,77,118,0,0,0,0
113307.0,26,36,0,0,0,0
113308.0,47,100,11,0,0,11
113310.0,81,151,0,0,0,0
113313.0,302,261,0,0,0,0
113318.0,586,978,41,0,0,41
113319.0,112,189,0,0,0,0
113320.0,77,136,0,0,0,0
113321.0,47,87,0,0,0,0
113324.0,31,96,0,0,0,0
113327.0,70,126,5,0,0,5
113328.0,47,112,0,0,0,0
113329.0,53,104,0,0,0,0
113331.0,45,67,0,0,0,0
113332.0,53,78,0,0,0,0
113333.0,71,130,0,0,0,0
113334.0,45,81,0,0,0,0
113336.0,90,151,0,0,0,0
113340.0,41,158,0,0,0,0
113341.0,1,18,0,0,0,0
113342.0,804,1042,0,0,0,0
113343.0,0,6,6,0,0,6
113345.0,148,340,5,0,0,5
113348.0,92,192,11,0,0,11
113350.0,75,156,6,0,0,6
113351.0,38,61,0,0,0,0
113352.0,54,138,6,0,0,6
113353.0,14,48,0,0,0,0
113360.0,13,54,0,0,0,0
113361.0,29,119,0,0,0,0
113362.0,22,150,0,0,0,0
113364.0,23,157,0,0,0,0
113370.0,37,200,0,0,0,0
113371.0,26,170,0,0,0,0
113372.0,68,100,0,0,0,0
113373.0,101,163,0,0,0,0
113374.0,3,19,0,0,0,0
113375.0,29,76,0,0,0,0
113376.0,110,204,0,0,0,0
113378.0,49,108,0,0,0,0
